Ore Name,ItemStack,Item ID,Display Name,Wildcard
rockPluto,1xtile.PlutoBlocks@2,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockPluto,1xtile.PlutoBlocks@5,GalaxySpace:plutoblocks,Pluto Stone,false
rockPluto,1xtile.PlutoGlowStone@0,GalaxySpace:plutoglowstone,Pluto Glowstone,false
rockProteus,1xtile.ProteusGrunt@0,GalaxySpace:proteusblocks,Proteus Surface Block,false
rockProteus,1xtile.ProteusGrunt@1,GalaxySpace:proteusblocks,Proteus Subsurface Block,false
rockProteus,1xtile.ProteusGrunt@2,GalaxySpace:proteusblocks,Proteus Stone,false
rockProteus,1xtile.ProteusGlowStone@0,GalaxySpace:proteusglowstone,Proteus Glowstone,false
rockSpace,1xtile.moonBlock.0@3,GalacticraftCore:tile.moonBlock,Moon Dirt,false
rockSpace,1xtile.moonBlock.0@4,GalacticraftCore:tile.moonBlock,Moon Rock,false
rockSpace,1xtile.moonBlock.0@5,GalacticraftCore:tile.moonBlock,Moon Turf,false
rockSpace,1xtile.mars.0@4,GalacticraftMars:tile.mars,Mars Cobblestone,false
rockSpace,1xtile.asteroidsBlock.0@0,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockSpace,1xtile.mars.0@5,GalacticraftMars:tile.mars,Mars Surface Rock,false
rockSpace,1xtile.asteroidsBlock.0@1,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockSpace,1xtile.mars.0@6,GalacticraftMars:tile.mars,Mars Sub-Surface Rock,false
rockSpace,1xtile.asteroidsBlock.0@2,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockSpace,1xtile.mars.0@9,GalacticraftMars:tile.mars,Mars Stone,false
rockSpace,1xtile.PhobosRock@0,GalaxySpace:phobosblocks,Phobos Surface Block,false
rockSpace,1xtile.IOBlocks@0,GalaxySpace:ioblocks,Io Surface Block,false
rockSpace,1xtile.MercuryBlocks@0,GalaxySpace:mercuryblocks,Mercury Surface Block,false
rockSpace,1xtile.TitanBlocks@0,GalaxySpace:titanblocks,Titan Surface Block,false
rockSpace,1xtile.OberonBlocks@0,GalaxySpace:oberonblocks,Oberon Surface Block,false
rockSpace,1xtile.MirandaBlocks@0,GalaxySpace:mirandablocks,Miranda Surface Block,false
rockSpace,1xtile.ProteusGrunt@0,GalaxySpace:proteusblocks,Proteus Surface Block,false
rockSpace,1xtile.TritonBlocks@0,GalaxySpace:tritonblocks,Triton Surface Block,false
rockSpace,1xtile.PlutoBlocks@0,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockSpace,1xtile.PlutoBlocks@3,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockSpace,1xtile.TCetiEBlocks@0,GalaxySpace:tcetieblocks,T Ceti E Surface Block,false
rockSpace,1xtile.PhobosRock@1,GalaxySpace:phobosblocks,Phobos Subsurface Block,false
rockSpace,1xtile.IOBlocks@1,GalaxySpace:ioblocks,Io Ash,false
rockSpace,1xtile.MercuryBlocks@1,GalaxySpace:mercuryblocks,Mercury Subsurface Block,false
rockSpace,1xtile.TitanBlocks@1,GalaxySpace:titanblocks,Titan Subsurface Block,false
rockSpace,1xtile.OberonBlocks@1,GalaxySpace:oberonblocks,Oberon Subsurface Block,false
rockSpace,1xtile.MirandaBlocks@1,GalaxySpace:mirandablocks,Miranda Subsurface Block,false
rockSpace,1xtile.ProteusGrunt@1,GalaxySpace:proteusblocks,Proteus Subsurface Block,false
rockSpace,1xtile.TritonBlocks@1,GalaxySpace:tritonblocks,Triton Subsurface Block,false
rockSpace,1xtile.PlutoBlocks@1,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockSpace,1xtile.PlutoBlocks@4,GalaxySpace:plutoblocks,Pluto Subsurface Ice,false
rockSpace,1xtile.TCetiEBlocks@1,GalaxySpace:tcetieblocks,T Ceti E Subsurface Block,false
rockSpace,1xtile.PhobosRock@2,GalaxySpace:phobosblocks,Phobos Stone,false
rockSpace,1xtile.IOBlocks@2,GalaxySpace:ioblocks,Io Stone,false
rockSpace,1xtile.MercuryBlocks@2,GalaxySpace:mercuryblocks,Mercury Core,false
rockSpace,1xtile.TitanBlocks@2,GalaxySpace:titanblocks,Titan Stone,false
rockSpace,1xtile.OberonBlocks@2,GalaxySpace:oberonblocks,Oberon Stone,false
rockSpace,1xtile.MirandaBlocks@2,GalaxySpace:mirandablocks,Miranda Stone,false
rockSpace,1xtile.ProteusGrunt@2,GalaxySpace:proteusblocks,Proteus Stone,false
rockSpace,1xtile.TritonBlocks@2,GalaxySpace:tritonblocks,Triton Stone,false
rockSpace,1xtile.PlutoBlocks@2,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockSpace,1xtile.PlutoBlocks@5,GalaxySpace:plutoblocks,Pluto Stone,false
rockSpace,1xtile.TCetiEBlocks@2,GalaxySpace:tcetieblocks,T Ceti E Stone Block,false
rockSpace,1xtile.DeimosBlocks@0,GalaxySpace:deimosblocks,Deimos Surface Block,false
rockSpace,1xtile.VenusBlocks@0,GalaxySpace:venusblocks,Venus Surface Block,false
rockSpace,1xtile.CeresBlocks@0,GalaxySpace:ceresblocks,Ceres Surface Block,false
rockSpace,1xtile.EuropaBlocks@0,GalaxySpace:europagrunt,Europa Surface Block,false
rockSpace,1xtile.GanymedeBlocks@0,GalaxySpace:ganymedeblocks,Ganymede Surface Block,false
rockSpace,1xtile.CallistoBlocks@0,GalaxySpace:callistoblocks,Callisto Surface Block,false
rockSpace,1xtile.EnceladusBlocks@0,GalaxySpace:enceladusblocks,Enceladus Snow,false
rockSpace,1xtile.MakemakeBlocks@0,GalaxySpace:makemakegrunt,Makemake Surface Block,false
rockSpace,1xtile.DeimosBlocks@1,GalaxySpace:deimosblocks,Deimos Subsurface Block,false
rockSpace,1xtile.VenusBlocks@1,GalaxySpace:venusblocks,Venus Subsurface Block,false
rockSpace,1xtile.CeresBlocks@1,GalaxySpace:ceresblocks,Ceres Subsurface Block,false
rockSpace,1xtile.EuropaBlocks@1,GalaxySpace:europagrunt,Europa Ice,false
rockSpace,1xtile.GanymedeBlocks@1,GalaxySpace:ganymedeblocks,Ganymede Subsurface Block,false
rockSpace,1xtile.CallistoBlocks@1,GalaxySpace:callistoblocks,Callisto Subsurface Block,false
rockSpace,1xtile.EnceladusBlocks@1,GalaxySpace:enceladusblocks,Enceladus Subsurface Block,false
rockSpace,1xtile.MakemakeBlocks@1,GalaxySpace:makemakegrunt,Makemake Subsurface Block,false
rockSpace,1xtile.EuropaUnderwaterGeyser@0,GalaxySpace:europaunderwatergeyser,Underwater Europa Geyser,false
rockSpace,1xtile.EuropaGeyzer@0,GalaxySpace:europageyser,Europa Geyser,false
rockSpace,1xtile.HaumeaBlocks@0,GalaxySpace:haumeablocks,Haumea Surface Block,false
rockSpace,1xtile.ACentauriBbGrunt@0,GalaxySpace:acentauribbgrunt,α Centauri Bb Surface Block,false
rockSpace,1xtile.ACentauriBbSubGrunt@0,GalaxySpace:acentauribbsubgrunt,α Centauri Bb Subsurface Block,false
rockSpace,1xtile.VegaBSubGrunt@0,GalaxySpace:vegabsubgrunt,Vega B Subsurface Block,false
rockSpace,1xtile.VegaBGrunt@0,GalaxySpace:vegabgrunt,Vega B Surface Block,false
rockSpace,1xtile.BarnardaEGrunt@0,GalaxySpace:barnardaEgrunt,Barnarda E Surface Block,false
rockSpace,1xtile.BarnardaESubGrunt@0,GalaxySpace:barnardaEsubgrunt,Barnarda E Subsurface Block,false
rockSpace,1xtile.BarnardaFSubGrunt@0,GalaxySpace:barnardaFsubgrunt,Barnarda F Subsurface Block,false
rockSpace,1xtile.BarnardaFGrunt@0,GalaxySpace:barnardaFgrunt,Barnarda F Surface Block,false
rockSpace,1xtile.IOGlowStone@0,GalaxySpace:ioglowstone,Io Glowstone,false
rockSpace,1xtile.EnceladusGlowStone@0,GalaxySpace:enceladusglowstone,Enceladus Glowstone,false
rockSpace,1xtile.PlutoGlowStone@0,GalaxySpace:plutoglowstone,Pluto Glowstone,false
rockSpace,1xtile.ProteusGlowStone@0,GalaxySpace:proteusglowstone,Proteus Glowstone,false
rockSpace,1xtile.CeresGlowStone@0,GalaxySpace:ceresglowstone,Ceres Glowstone,false
rockSpace,1xtile.EnceladusBlocks@3,GalaxySpace:enceladusblocks,Enceladus Ice,false
rockTcetiE,1xtile.TCetiEBlocks@0,GalaxySpace:tcetieblocks,T Ceti E Surface Block,false
rockTcetiE,1xtile.TCetiEBlocks@1,GalaxySpace:tcetieblocks,T Ceti E Subsurface Block,false
rockTcetiE,1xtile.TCetiEBlocks@2,GalaxySpace:tcetieblocks,T Ceti E Stone Block,false
rockTitan,1xtile.TitanBlocks@0,GalaxySpace:titanblocks,Titan Surface Block,false
rockTitan,1xtile.TitanBlocks@1,GalaxySpace:titanblocks,Titan Subsurface Block,false
rockTitan,1xtile.TitanBlocks@2,GalaxySpace:titanblocks,Titan Stone,false
rockTriton,1xtile.TritonBlocks@0,GalaxySpace:tritonblocks,Triton Surface Block,false
rockTriton,1xtile.TritonBlocks@1,GalaxySpace:tritonblocks,Triton Subsurface Block,false
rockTriton,1xtile.TritonBlocks@2,GalaxySpace:tritonblocks,Triton Stone,false
rockVegaB,1xtile.VegaBSubGrunt@0,GalaxySpace:vegabsubgrunt,Vega B Subsurface Block,false
rockVegaB,1xtile.VegaBGrunt@0,GalaxySpace:vegabgrunt,Vega B Surface Block,false
rockVenus,1xtile.VenusBlocks@0,GalaxySpace:venusblocks,Venus Surface Block,false
rockVenus,1xtile.VenusBlocks@1,GalaxySpace:venusblocks,Venus Subsurface Block,false
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,Obzinite Tool Rod,false
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,Ardite Tool Rod,false
rodBlaze,1xitem.blazeRod@0,minecraft:blaze_rod,Blaze Rod,false
rodBlizz,1xitem.MiscUtils.material@1,miscutils:material,Blizz Rod,false
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,Copper Tool Rod,false
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,Flint Tool Rod,false
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,Manyullyn Tool Rod,false
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,Netherrack Tool Rod,false
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
rodStone,1xitem.microblock:stoneRod@0,ForgeMicroblock:stoneRod,Stone Rod,false
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,Wooden Tool Rod,false
rotorAbyssalAlloy,1xitem.itemRotorAbyssalAlloy@0,miscutils:itemRotorAbyssalAlloy,Abyssal Alloy Rotor,false
rotorAcrylonitrileButadieneStyrene,1xgt.bwMetaGeneratedrotor@25024,bartworks:gt.bwMetaGeneratedrotor,Acrylonitrile Butadiene Styrene Rotor,false
rotorActinium,1xgt.bwMetaGeneratedrotor@25073,bartworks:gt.bwMetaGeneratedrotor,Actinium Rotor,false
rotorAdamantium,1xgt.metaitem.02@21319,gregtech:gt.metaitem.02,Adamantium Rotor,false
rotorAdamantiumAlloy,1xgt.bwMetaGeneratedrotor@10085,bartworks:gt.bwMetaGeneratedrotor,Adamantium Alloy Rotor,false
rotorAdemicSteel,1xgt.bwMetaGeneratedrotor@96,bartworks:gt.bwMetaGeneratedrotor,Ademic Steel Rotor,false
rotorAlduorite,1xgt.metaitem.02@21485,gregtech:gt.metaitem.02,Alduorite Rotor,false
rotorAluminium,1xgt.metaitem.02@21019,gregtech:gt.metaitem.02,Aluminium Rotor,false
rotorAlumite,1xgt.metaitem.02@21400,gregtech:gt.metaitem.02,Obzinite Rotor,false
rotorAnnealedCopper,1xgt.metaitem.02@21345,gregtech:gt.metaitem.02,Annealed Copper Rotor,false
rotorAnyBronze,1xgt.metaitem.02@21300,gregtech:gt.metaitem.02,Bronze Rotor,false
rotorAnyCopper,1xgt.metaitem.02@21035,gregtech:gt.metaitem.02,Copper Rotor,false
rotorAnyCopper,1xgt.metaitem.02@21345,gregtech:gt.metaitem.02,Annealed Copper Rotor,false
rotorAnyIron,1xgt.metaitem.02@21032,gregtech:gt.metaitem.02,Iron Rotor,false
rotorAnyIron,1xgt.metaitem.02@21304,gregtech:gt.metaitem.02,Wrought Iron Rotor,false
rotorArcanite,1xitem.itemRotorArcanite@0,miscutils:itemRotorArcanite,Arcanite Rotor,false
rotorArceusAlloy2B,1xitem.itemRotorArceusAlloy2B@0,miscutils:itemRotorArceusAlloy2B,Arceus Alloy 2B Rotor,false
rotorArdite,1xgt.metaitem.02@21382,gregtech:gt.metaitem.02,Ardite Rotor,false
rotorArtherium-Sn,1xgt.bwMetaGeneratedrotor@10102,bartworks:gt.bwMetaGeneratedrotor,Artherium-Sn Rotor,false
rotorAstatine,1xgt.bwMetaGeneratedrotor@25086,bartworks:gt.bwMetaGeneratedrotor,Astatine Rotor,false
rotorAstralTitanium,1xitem.itemRotorAstralTitanium@0,miscutils:itemRotorAstralTitanium,Astral Titanium Rotor,false
rotorAtomicSeparationCatalyst,1xgt.bwMetaGeneratedrotor@10022,bartworks:gt.bwMetaGeneratedrotor,Atomic Separation Catalyst Rotor,false
rotorAxonisAlloy,1xgt.metaitem.02@21261,gregtech:gt.metaitem.02,Axonis Alloy Rotor,false
rotorAxonium,1xgt.metaitem.02@21262,gregtech:gt.metaitem.02,Axonium Rotor,false
rotorBerkelium,1xgt.bwMetaGeneratedrotor@25089,bartworks:gt.bwMetaGeneratedrotor,Berkelium Rotor,false
rotorBismuth,1xgt.metaitem.02@21090,gregtech:gt.metaitem.02,Bismuth Rotor,false
rotorBismuthBronze,1xgt.metaitem.02@21353,gregtech:gt.metaitem.02,Bismuth Bronze Rotor,false
rotorBlackBronze,1xgt.metaitem.02@21352,gregtech:gt.metaitem.02,Black Bronze Rotor,false
rotorBlackDwarfMatter,1xgt.metaitem.02@21586,gregtech:gt.metaitem.02,Black Dwarf Matter Rotor,false
rotorBlackMetal,1xitem.itemRotorBlackMetal@0,miscutils:itemRotorBlackMetal,Black Metal Rotor,false
rotorBlackPlutonium,1xgt.metaitem.02@21388,gregtech:gt.metaitem.02,Black Plutonium Rotor,false
rotorBlackSteel,1xgt.metaitem.02@21334,gregtech:gt.metaitem.02,Black Steel Rotor,false
rotorBloodInfusedIron,1xgt.metaitem.02@21977,gregtech:gt.metaitem.02,Blood Infused Iron Rotor,false
rotorBloodSteel,1xitem.itemRotorBloodSteel@0,miscutils:itemRotorBloodSteel,Blood Steel Rotor,false
rotorBlueSteel,1xgt.metaitem.02@21349,gregtech:gt.metaitem.02,Blue Steel Rotor,false
rotorBohrium,1xgt.bwMetaGeneratedrotor@25078,bartworks:gt.bwMetaGeneratedrotor,Bohrium Rotor,false
rotorBotmium,1xitem.itemRotorBotmium@0,miscutils:itemRotorBotmium,Botmium Rotor,false
rotorBrass,1xgt.metaitem.02@21301,gregtech:gt.metaitem.02,Brass Rotor,false
rotorBreel,1xgt.bwMetaGeneratedrotor@25111,bartworks:gt.bwMetaGeneratedrotor,Breel Rotor,false
rotorBronze,1xgt.metaitem.02@21300,gregtech:gt.metaitem.02,Bronze Rotor,false
rotorCallistoIce,1xgt.metaitem.02@21389,gregtech:gt.metaitem.02,Callisto Ice Rotor,false
rotorCarbon,1xgt.metaitem.02@21010,gregtech:gt.metaitem.02,Carbon Rotor,false
rotorCelestialTungsten,1xitem.itemRotorCelestialTungsten@0,miscutils:itemRotorCelestialTungsten,Celestial Tungsten Rotor,false
rotorCeruclase,1xgt.metaitem.02@21952,gregtech:gt.metaitem.02,Ceruclase Rotor,false
rotorChromaticGlass,1xitem.itemRotorChromaticGlass@0,miscutils:itemRotorChromaticGlass,Chromatic Glass Rotor,false
rotorChrome,1xgt.metaitem.02@21030,gregtech:gt.metaitem.02,Chrome Rotor,false
rotorChrysotile,1xgt.metaitem.02@21912,gregtech:gt.metaitem.02,Chrysotile Rotor,false
rotorCinobiteA243,1xitem.itemRotorCinobiteA243@0,miscutils:itemRotorCinobiteA243,Cinobite A243 Rotor,false
rotorCobalt,1xgt.metaitem.02@21033,gregtech:gt.metaitem.02,Cobalt Rotor,false
rotorCobaltBrass,1xgt.metaitem.02@21343,gregtech:gt.metaitem.02,Cobalt Brass Rotor,false
rotorCompressedSteam,1xgt.bwMetaGeneratedrotor@25109,bartworks:gt.bwMetaGeneratedrotor,Compressed Steam Rotor,false
rotorConductiveIron,1xgt.metaitem.02@21369,gregtech:gt.metaitem.02,Conductive Iron Rotor,false
rotorCopernicium,1xgt.bwMetaGeneratedrotor@25083,bartworks:gt.bwMetaGeneratedrotor,Copernicium Rotor,false
rotorCopper,1xgt.metaitem.02@21035,gregtech:gt.metaitem.02,Copper Rotor,false
rotorCosmicNeutronium,1xgt.metaitem.02@21982,gregtech:gt.metaitem.02,Cosmic Neutronium Rotor,false
rotorCreon,1xgt.metaitem.02@21149,gregtech:gt.metaitem.02,Creon Rotor,false
rotorCrudeSteel,1xgt.metaitem.02@21402,gregtech:gt.metaitem.02,Clay Compound Rotor,false
rotorCrystallineAlloy,1xgt.metaitem.02@21403,gregtech:gt.metaitem.02,Crystalline Alloy Rotor,false
rotorCrystallinePinkSlime,1xgt.metaitem.02@21406,gregtech:gt.metaitem.02,Crystalline Pink Slime Rotor,false
rotorDalisenite,1xgt.bwMetaGeneratedrotor@10104,bartworks:gt.bwMetaGeneratedrotor,Dalisenite Rotor,false
rotorDamascusSteel,1xgt.metaitem.02@21335,gregtech:gt.metaitem.02,Damascus Steel Rotor,false
rotorDarkSteel,1xgt.metaitem.02@21364,gregtech:gt.metaitem.02,Dark Steel Rotor,false
rotorDarmstadtium,1xgt.bwMetaGeneratedrotor@25081,bartworks:gt.bwMetaGeneratedrotor,Darmstadtium Rotor,false
rotorDesh,1xgt.metaitem.02@21884,gregtech:gt.metaitem.02,Desh Rotor,false
rotorDraconium,1xgt.metaitem.02@21975,gregtech:gt.metaitem.02,Draconium Rotor,false
rotorDraconiumAwakened,1xgt.metaitem.02@21976,gregtech:gt.metaitem.02,Awakened Draconium Rotor,false
rotorDragonblood,1xitem.itemRotorDragonblood@0,miscutils:itemRotorDragonblood,Dragonblood Rotor,false
rotorDreamwood,1xgt.metaitem.02@21207,gregtech:gt.metaitem.02,Dreamwood Rotor,false
rotorDuralumin,1xgt.metaitem.02@21392,gregtech:gt.metaitem.02,Duralumin Rotor,false
rotorEglinSteel,1xitem.itemRotorEglinSteel@0,miscutils:itemRotorEglinSteel,Eglin Steel Rotor,false
rotorEinsteinium,1xgt.bwMetaGeneratedrotor@25090,bartworks:gt.bwMetaGeneratedrotor,Einsteinium Rotor,false
rotorElectricalSteel,1xgt.metaitem.02@21365,gregtech:gt.metaitem.02,Electrical Steel Rotor,false
rotorElectrum,1xgt.metaitem.02@21303,gregtech:gt.metaitem.02,Electrum Rotor,false
rotorElectrumFlux,1xgt.metaitem.02@21320,gregtech:gt.metaitem.02,Fluxed Electrum Rotor,false
rotorElvenElementium,1xgt.metaitem.02@21203,gregtech:gt.metaitem.02,Elven Elementium Rotor,false
rotorEndSteel,1xgt.metaitem.02@21401,gregtech:gt.metaitem.02,End Steel Rotor,false
rotorEnderium,1xgt.metaitem.02@21321,gregtech:gt.metaitem.02,Enderium Rotor,false
rotorEnderiumBase,1xgt.metaitem.02@21380,gregtech:gt.metaitem.02,Enderium Base Rotor,false
rotorEnergeticAlloy,1xgt.metaitem.02@21366,gregtech:gt.metaitem.02,Energetic Alloy Rotor,false
rotorEnergeticSilver,1xgt.metaitem.02@21407,gregtech:gt.metaitem.02,Energetic Silver Rotor,false
rotorEnergyCrystal,1xitem.itemRotorEnergyCrystal@0,miscutils:itemRotorEnergyCrystal,Energy Crystal Rotor,false
rotorEnhancedGalgadorian,1xgt.metaitem.02@21385,gregtech:gt.metaitem.02,Enhanced Galgadorian Rotor,false
rotorEnrichedNaquadahAlloy,1xgt.bwMetaGeneratedrotor@10110,bartworks:gt.bwMetaGeneratedrotor,Enriched Naquadah Alloy Rotor,false
rotorEpoxid,1xgt.metaitem.02@21470,gregtech:gt.metaitem.02,Epoxid Rotor,false
rotorEpoxidFiberReinforced,1xgt.metaitem.02@21610,gregtech:gt.metaitem.02,Fiber-Reinforced Epoxy Resin Rotor,false
rotorEternity,1xgt.metaitem.02@21141,gregtech:gt.metaitem.02,Eternity Rotor,false
rotorExtremelyUnstableNaquadah,1xgt.bwMetaGeneratedrotor@10024,bartworks:gt.bwMetaGeneratedrotor,Extremely Unstable Naquadah Rotor,false
rotorFierySteel,1xgt.metaitem.02@21346,gregtech:gt.metaitem.02,Fiery Steel Rotor,false
rotorFlerovium_GT5U,1xgt.metaitem.02@21984,gregtech:gt.metaitem.02,Flerovium Rotor,false
rotorFrancium,1xgt.bwMetaGeneratedrotor@25088,bartworks:gt.bwMetaGeneratedrotor,Francium Rotor,false
rotorGaiaSpirit,1xgt.metaitem.02@21205,gregtech:gt.metaitem.02,Gaia Spirit Rotor,false
rotorGalgadorian,1xgt.metaitem.02@21384,gregtech:gt.metaitem.02,Galgadorian Rotor,false
rotorGermanium,1xitem.itemRotorGermanium@0,miscutils:itemRotorGermanium,Germanium Rotor,false
rotorGermaniumtungstennitride,1xgt.bwMetaGeneratedrotor@25046,bartworks:gt.bwMetaGeneratedrotor,Germaniumtungstennitride Rotor,false
rotorGold,1xgt.metaitem.02@21086,gregtech:gt.metaitem.02,Gold Rotor,false
rotorGrisium,1xitem.itemRotorGrisium@0,miscutils:itemRotorGrisium,Grisium Rotor,false
rotorHS188A,1xitem.itemRotorHS188A@0,miscutils:itemRotorHS188A,HS188-A Rotor,false
rotorHSLASteel,1xgt.bwMetaGeneratedrotor@25072,bartworks:gt.bwMetaGeneratedrotor,HSLA Steel Rotor,false
rotorHSSE,1xgt.metaitem.02@21373,gregtech:gt.metaitem.02,HSS-E Rotor,false
rotorHSSG,1xgt.metaitem.02@21372,gregtech:gt.metaitem.02,HSS-G Rotor,false
rotorHSSS,1xgt.metaitem.02@21374,gregtech:gt.metaitem.02,HSS-S Rotor,false
rotorHassium,1xgt.bwMetaGeneratedrotor@25079,bartworks:gt.bwMetaGeneratedrotor,Hassium Rotor,false
rotorHastelloyC276,1xitem.itemRotorHastelloyC276@0,miscutils:itemRotorHastelloyC276,Hastelloy-C276 Rotor,false
rotorHastelloyN,1xitem.itemRotorHastelloyN@0,miscutils:itemRotorHastelloyN,Hastelloy-N Rotor,false
rotorHastelloyW,1xitem.itemRotorHastelloyW@0,miscutils:itemRotorHastelloyW,Hastelloy-W Rotor,false
rotorHastelloyX,1xitem.itemRotorHastelloyX@0,miscutils:itemRotorHastelloyX,Hastelloy-X Rotor,false
rotorHeLiCoPtEr,1xitem.itemRotorHeLiCoPtEr@0,miscutils:itemRotorHeLiCoPtEr,HeLiCoPtEr Rotor,false
rotorHeeEndium,1xgt.metaitem.02@21770,gregtech:gt.metaitem.02,Endium Rotor,false
rotorHighDurabilityCompoundSteel,1xgt.bwMetaGeneratedrotor@92,bartworks:gt.bwMetaGeneratedrotor,High Durability Compound Steel Rotor,false
rotorHikarium,1xgt.bwMetaGeneratedrotor@10105,bartworks:gt.bwMetaGeneratedrotor,Hikarium Rotor,false
rotorHypogen,1xitem.itemRotorHypogen@0,miscutils:itemRotorHypogen,Hypogen Rotor,false
rotorIchorium,1xgt.metaitem.02@21978,gregtech:gt.metaitem.02,Ichorium Rotor,false
rotorIncoloy-903,1xgt.bwMetaGeneratedrotor@10084,bartworks:gt.bwMetaGeneratedrotor,Incoloy-903 Rotor,false
rotorIncoloy020,1xitem.itemRotorIncoloy020@0,miscutils:itemRotorIncoloy020,Incoloy-020 Rotor,false
rotorIncoloyDS,1xitem.itemRotorIncoloyDS@0,miscutils:itemRotorIncoloyDS,Incoloy-DS Rotor,false
rotorIncoloyMA956,1xitem.itemRotorIncoloyMA956@0,miscutils:itemRotorIncoloyMA956,Incoloy-MA956 Rotor,false
rotorInconel625,1xitem.itemRotorInconel625@0,miscutils:itemRotorInconel625,Inconel-625 Rotor,false
rotorInconel690,1xitem.itemRotorInconel690@0,miscutils:itemRotorInconel690,Inconel-690 Rotor,false
